ID,Course Title,Course Length,Description,Image URL
2012118,Zbrush Character Modeling and Sculpting: Zbrush Course,COURSE • 4 hrs 8 mins,Do you want to learn how to make 3D characters for games or movies?,https://img-c.udemycdn.com/course/480x270/2621930_86f9_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImUwYjQzZDQwNDIzYjhjZDg3ODMwZGQwZWFmODc4NTRmIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxMzdjZmJjYjg3NzM2OGFlZDU4ZmEzMmYyYmRiYjNjM2ZhY2EwNDYwIiwiZXhwIjoxNzA3NTczMDg3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4Mjg3LCJjaWQiOiI1MjUifQ.QcHMvqb5W31tlLJ-TlAqvL6x_Ip_wedeG4LrYhxPk2w
2012119,"SEO Training: Google SEO, Mobile SEO, Content, Wordpress SEO",COURSE • 4 hrs 35 mins,"You're here because you want to learn how to improve the SEO of your website to rank higher on Google and other search engines, right?<...",https://img-c.udemycdn.com/course/480x270/2302238_5b7d_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjY2ZjU2MDc2ZjQ4ODFlOGQ4ZWU0MWY3ZGY1OWM5NDBjIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2Zjg1ODIzZmIzMWFmZDRjM2NjOTUyZDg1OWM4ZWIyZjAwNjIyMzI2IiwiZXhwIjoxNzA3NTczMDkwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjkwLCJjaWQiOiI1MjUifQ.wgvqs_C3LbD649fqHuecWjLdZ3CwF9q6tjXDTusy4nE
2012120,Street Photography: Capture Stunning Street Photography,COURSE • 2 hrs 57 mins,"You're out in your city... or traveling to a foreign land, and you want to capture the story of that place with your camera. But you hesitate takin...",https://img-c.udemycdn.com/course/480x270/1229874_9552_6.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImMzNWU3ZjFjZGZlMTJlMTg2NTZkMjBkNWY4NjQxNDAzIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyYmI4OTFhMTljMTEyYmE2NDBlYzQwODc1MDI4ZjQ3ZDdiZWJlMDAyIiwiZXhwIjoxNzA3NTczMDkzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjkzLCJjaWQiOiI1MjUifQ.xmD-EI3C6iBDze8ExREZjHqFGvNxP1H9kpEMZjtaNi4
2012121,Essential Excel for Business Analysts and Consultants,COURSE • 5 hrs 26 mins,What is the aim of this course?,https://img-c.udemycdn.com/course/480x270/964246_45d0.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImY5MjQ3MGUxMjU2YTMwM2YzNzY1ZDU3NDA1ZjI5MmRhIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI3OWFkMThjYTEyNWYzZmMzMmMwZGQ2NjQ1NDkxYWZiNGVmZmM5ZjI5IiwiZXhwIjoxNzA3NTczMDk2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4Mjk2LCJjaWQiOiI1MjUifQ.UNRDzocFjTUA1U4b26EuqCa8W4YmXG03fvV5aRWLGD8
2012122,How To Love Your Job - Help Yourself and Others,COURSE • 38 mins,Do you love your job? Or do you hate Mondays? Do you sometimes feel no impact even if you have a good position?,https://img-c.udemycdn.com/course/480x270/505902_e2c3_7.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjEyYmFjZDAwMGVhMmU3MmYzZWNlMmY1NzAzOGRkY2U4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJiZTI0YzI5Y2U4YjgwZDJmOWQ3Nzc4OTA2YzVjZTMyMzc3MTQ4MTk5IiwiZXhwIjoxNzA3NTczMDk4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4Mjk4LCJjaWQiOiI1MjUifQ.H4_gXlj9DAy-03M-4fQciO4njmcMN6eszn7RzaZzzkI
2012123,Mental Math - Best Techniques To Speed Up Your Mathematics,COURSE • 9 hrs 2 mins,"The quantitative section is an essential part of most competitive exams. A lot of times, calculators are not permitted during them and ev...",https://img-c.udemycdn.com/course/480x270/1337316_10d1_6.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjRhMDUzYzNiNGZkOWY5YmUyMWE1MmFhY2MyMmI3MTFhIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyMTQ3OGVkMzc2NmUyZTdjNzc5ZmFmNzdkNjEwYmQ4YmYyOWFjZTJjIiwiZXhwIjoxNzA3NTczMTAxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzAxLCJjaWQiOiI1MjUifQ.FcVCVAiDdlHRCYvMps1Q85Yyvga_6BpFeUfrw_gEFDE
2012124,Software Architecture: Dependency Injection for C# Devs,COURSE • 5 hrs 18 mins,Build a solid foundation in software architecture applying Dependency Injection with IoC-Containers,https://img-c.udemycdn.com/course/480x270/1324854_29a4_8.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImVmNmY2MDhjZGFjYmI3YTRjYTZmZWFmYTJhMjFjYjY5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmYjQzODM5YWY2NGVmMGI2OTRjMjRhZWY1ZTg0MDI5MzA2YmViNjlmIiwiZXhwIjoxNzA3NTczMTA0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzA0LCJjaWQiOiI1MjUifQ.gZGLk0HKZdsvwXjtoWi61cv8wmR9Klmwiihs-V4YScc
2012125,HR Analytics: How To Create An HR Dashboard Using Excel,COURSE • 46 mins,"“By visualizing information, we turn it into a landscape that you can explore with your eyes. A sort of information map. And when you’re lost i...",https://img-c.udemycdn.com/course/480x270/4459722_3401_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImRlMzI5ZDM1YWIzMzk4MGNlYzJkYWFiMDk5YWE4OTdhIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmZTRkMGU5YTcwMjA4NzNhZmE4ZjM1ZGZjNTIxZDAxZWNiNGQ3ODEwIiwiZXhwIjoxNzA3NTczMTA2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzA2LCJjaWQiOiI1MjUifQ.hL9the1J_opzH17Pj6_wreNTgo3JVXAXHwLAjLaLFwc
2012126,Sumo: Traffic Simulator - An Introduction,COURSE • 2 hrs 30 mins,"Simulation of Urban MObility"" (Eclipse SUMO) is an open source, highly portable, microscopic and continuous road traffic simulation packa...",https://img-c.udemycdn.com/course/480x270/2551121_6211.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImQzYTg3MjlhMGM4YzhkYjNlMjUzODhhNTY3MzZmNTczIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2ZmUzNGQxZDFiMjI1NDJlNDQ0NDgwZmE4OGY4MTI2ODAyZjdhZjE5IiwiZXhwIjoxNzA3NTczMTA4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzA4LCJjaWQiOiI1MjUifQ.oYElzyoLIaOu1_EV_fMQF64o65PEG143YNLaukaSDAw
2012127,Salesforce Platform Developer Masterclass: Apex & Lightning,COURSE • 11 hrs 42 mins,"Become a Pro Salesforce Dev and Pass the PD1 Exam in days, not weeks  This course makes things easier for you. After the ...",https://img-c.udemycdn.com/course/480x270/4446086_10fc.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjMwZjg2NWExZGZkY2U4OWExNzVmMTFiMjZlNzFmZTJhIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJhNDYyZjMxM2Y4M2U3MDI0MmZhYjcyMzlkMzVkYjg0ZmRmYTdiMTMzIiwiZXhwIjoxNzA3NTczMTExLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzExLCJjaWQiOiI1MjUifQ.uG9YSivHlRiOs8UmBHHu8GHTtRAD20bncIylwEb5jPk
2012128,Databricks Certified Data Engineer Professional -Preparation,COURSE • 3 hrs 1 min,"If you are interested in becoming a Certified Data Engineer Professional from Databricks, you have come to the right place! This s...",https://img-c.udemycdn.com/course/480x270/5125510_214e_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImRjMTVlODgyMTA5ZWY1MGJiOTZlOGY4OTNjZDhkY2Q5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmNDE5ZTRlMzQ0ZmVjNDRiYjQzNGYzNDlkZWNjODBjOTQyN2E0NzgwIiwiZXhwIjoxNzA3NTczMTEzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzEzLCJjaWQiOiI1MjUifQ.FyZl0KMYwl__qVpC1DLSBGmXF5ev2dfEWT3W7WmByWI
2012129,PowerShell for Beginners (Master concepts step by step),COURSE • 4 hrs 12 mins,"PowerShell is a task automation and configuration management program from Microsoft, consisting of a command-line shell and the associated scriptin...",https://img-c.udemycdn.com/course/480x270/5005232_138a_6.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjJiMjE0YzY4NmYxYTAzMWQ0ZGY1ZjA4M2VlN2UwZWZiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJiODk3MGY0ZWFmZTViY2QzZDIxNjZjZDZmOGFlNDdlODI0NDI3OWEzIiwiZXhwIjoxNzA3NTczMTE2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzE2LCJjaWQiOiI1MjUifQ.QRg_7rdtGgLpayoLIXNghvL0i9zRVIEOjpq7FHHsxRs
2012130,Mastering OpenAI Python APIs: Unleash ChatGPT and GPT4,COURSE • 13 hrs 5 mins,"Unleash the Power of AI: Master OpenAI's APIs, including GPT-4, DALL-E, and Whisper in this Comprehensive and Han...",https://img-c.udemycdn.com/course/480x270/5239222_f364.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImQ2MmMwOWJkMGQ1NzI1ODNjOGJhZDFmMjIxY2MwMjY0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2ODE5NTU5YjlhM2NkNGU1NmJlOGFhNjVhZTNjMDRmZGMxZDQ2NDY0IiwiZXhwIjoxNzA3NTczMTE4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzE4LCJjaWQiOiI1MjUifQ.4QQi7NFJqJTbFfsxlWYbWJOcVFjqF0LyiEBe_MHCjGc
2012131,Azure Data Factory | Data Engineering on the Cloud,COURSE • 7 hrs 40 mins,Hello students!,https://img-c.udemycdn.com/course/480x270/5114410_ff69_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImI5OTBhY2E2ZDEzYzM5OGRhZmFhNWFkYmVhZGQyOTM4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIwYmM1NmM1ZDViZjMyMDg2YzQ4NGNhN2FiNTk4MzZkMjgxYmJmZDAwIiwiZXhwIjoxNzA3NTczMTIwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzIwLCJjaWQiOiI1MjUifQ.YEtKNhS_P-U2G4nXbXsUqYcKBSmEBxTtyUqsnqW_kMQ
2012132,Learn BMS & Level Up Your Career- Building management system,COURSE • 4 hrs 19 mins,***** Recent Student 5 stars Reviews *****,https://img-c.udemycdn.com/course/480x270/2172906_43f5_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjI1ZjZhNzczNTg3YWQyNjg0ZGVmYTQ1YzU5NjMxN2Q5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIwNTk5NTljZWNiNGM1MTE5ZWMzZDg4YmQ2YjE1MmU5MjdhNTljNWY2IiwiZXhwIjoxNzA3NTczMTIzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzIzLCJjaWQiOiI1MjUifQ.TCooxrIEB1eZ81vxObX9WJegVC_JkOPmC4uJfmEGcBI
2012133,The complete guide to sound design and tuning using Smaart®,COURSE • 1 hr 33 mins,"Smaart ® is a product owned by Rational Acoustics Thank you for having an interest in sound design, audio engineering and understanding of my w...",https://img-c.udemycdn.com/course/480x270/3514930_3314_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImMwNDkzMmJlNGY4ZjQzOWRiMTYwMzc2MzM5ZTYzMmRkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIzMjdjMDZkZThjZDUyODAyMGVlMDgzYzRmOGUyNmRhNGE4MTA5YmQyIiwiZXhwIjoxNzA3NTczMTI4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzI4LCJjaWQiOiI1MjUifQ.ccxKCSgxtlKdN7pNqvfh49JBQ00nbSUywy1OqpJJgJo
2012134,Creating a Theory of Change and Logic Model,COURSE • 2 hrs 7 mins,"A Logic Model is a planning, learning and management tool that shows how program and organisational activities lead to desired results and change. ...",https://img-c.udemycdn.com/course/480x270/3027510_1c76.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6Ijg5YjhkYzRmNzdmZjdlYjI2NmY5ZDI4NGQxNzlkOGVkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5ZTQ4ZTgxODgyYTEzMDFmZTA4MjllMTE2N2M4NzEyYThlOTVhZWE3IiwiZXhwIjoxNzA3NTczMTMxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzMxLCJjaWQiOiI1MjUifQ.enI7hszkUkRBP6lpDtLuEytPGzLjJ3aGsS9uLedNiAc
2012135,Micro Focus UFT One 2021 - Basic to Advance level 2023-24,COURSE • 10 hrs 23 mins,One of the most popular tool in the market. Very easy to learn. Micro Focus UFT One 2021 covers basic  to advance level....,https://img-b.udemycdn.com/course/480x270/4519876_bc58_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjYyMWZkNDU4Mzg1MmMzNWE1MGYwOWRhM2E3NDk4ZTEyIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJiMDMyZmY2YzkxYjdkODVhNTU5MDk0YWU1NDM2NjU1Y2E3MWUwN2E5IiwiZXhwIjoxNzA3NTczMTM0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzM0LCJjaWQiOiI1MjUifQ.LA3eZ36XyndpKtofhYUOCWnjXKjjNqLvyDwPClJozjA
2012136,The Ultimate Blender 3D Sculpting Course,COURSE • 36 hrs 49 mins,Fully compatible with Blender 4.0!,https://img-c.udemycdn.com/course/480x270/3471226_9ed1_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjIyMzYwNjFkNWQ5NjkxNGZkNGJmZGY5ZjAyZjE4OWVlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyZDE4NmRiN2VmMDg4OGFlMDJmNGM3NzE5NGY2YzM2NjRhYjJjMTdhIiwiZXhwIjoxNzA3NTczMTM3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzM3LCJjaWQiOiI1MjUifQ.FiZkh89wHDpILfWouY4GUIyOa0ZPHiTDNN14rCCwat8
2012137,The Ultimate Blender 3D Environments Course,COURSE • 10 hrs 52 mins,Fully compatible with Blender 4.0!,https://img-c.udemycdn.com/course/480x270/4018258_9982.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImFkMzE3NTQ4NGExOTMzMGJlNTZmODNiNTNjYTk1YjMyIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI0MzdlYTBkODg1ZDJlMjQ1ZDc3YjZiMTEzOGU1ZTU0ZGIxNjRlNDgyIiwiZXhwIjoxNzA3NTczMTM5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzM5LCJjaWQiOiI1MjUifQ.CLppLbydW8-v7i_oe7v_q6Nmv8CLoJt2nB3U87qeSDQ
2012138,Salesforce Data Architect Course,COURSE • 9 hrs 47 mins,The Salesforce Certified Data Architect credential is intended for the architect who assesses the architecture environment and requirements; and de...,https://img-c.udemycdn.com/course/480x270/4480780_cb46.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjM3NTlkMDM3OTE1YzQxNGIxMmJhNGE5OTVlZjFkYTZjIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlNGZkZmU0ZjU5NWVjNjFkZWMyNmYxOTNhMWJkZDgyNmFlZmQyYzc3IiwiZXhwIjoxNzA3NTczMTQwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzQwLCJjaWQiOiI1MjUifQ.HzsRR_3jC8iG7yIYYKy-TUmfZ1yecH4SHISFeH9jv40
2012139,Loopback 4: Modern ways to Build APIs in Typescript & NodeJs,COURSE • 5 hrs 13 mins,"LoopBack is a highly-extensible, open-source Node.js framework that enables you to create dynamic end-to-end REST APIs with little or no coding.",https://img-c.udemycdn.com/course/480x270/2460064_afd0_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6Ijg0ODVmMGE0ODA2ZTEzNDFjYTE3YzY4OTUzMzk1NDhiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJkOTJhNTlmZjY2ZjE0YjQ5OGU5ZWNjMTQyNDU0ZWJmZDNmZWYyYjk2IiwiZXhwIjoxNzA3NTczMTQzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzQzLCJjaWQiOiI1MjUifQ.9g8BsHVwJOe2rLjq-8hckTwRXmo5W8p3-SqOHfducfs
2012140,Designing Tokenomics 101 Course,COURSE • 2 hrs 6 mins,"Tokens, tokenization, is the big unlock of the crypto and web3 industry. It’s the ability to connect digital data to incentives and align incentive...",https://img-c.udemycdn.com/course/480x270/4998428_a5d3_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjU2NTUwNDcyNjZkNmYwZTY5NThiNjhkNzkwZTYxYWM1IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIzYzc4ZDA4M2ZmMGVlNzBlZTRlNzRkZmVkODRiNmVmNWU3M2Y0MzQ3IiwiZXhwIjoxNzA3NTczMTQ2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzQ2LCJjaWQiOiI1MjUifQ.Y-tqibIJy_F4iGKFCKcZtvKy_ZaZ9JGjBcObQ_L4hgk
2012141,10 Ways to Be a Great Team Player in Challenging Times,COURSE • 1 hr 18 mins,Welcome to 10 Ways to Be a Great Team Player in Challenging Times.,https://img-c.udemycdn.com/course/480x270/5277974_77e5_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImFiNjU0NjIyMTM2ZWYwYjdiMDhkODAzZGVkOWNmMDk1IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5ZDE0ZTQ3MDcwNzMwNjI2MTdmNmVlZTExYzkxMzJmMWQwMmQ5M2M3IiwiZXhwIjoxNzA3NTczMTQ4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzQ4LCJjaWQiOiI1MjUifQ.ttKiEzb19qyrU0X08_7P8rmHhxmaOs9nICBQ1PxUXZg
2012142,Multiples Valuation: Theory and Practice,COURSE • 1 hr 6 mins,Learn how to perform multiples valuation,https://img-c.udemycdn.com/course/480x270/5254740_2ab1.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjQ1MzAzNWE5MGYyNjE3NmQ0OTA2YjJmNjVjOWEzYWNiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI3YTc4OGZhNzYwNmRlMTMwYTk2MmIxNzNiYWM3MDVkNTkzODFiNDRhIiwiZXhwIjoxNzA3NTczMTUwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzUwLCJjaWQiOiI1MjUifQ.Csa-q14bVmQSbJMaTlXSxBWzoCvaD4F767AzAicwirw
2012143,Introduction to Networking,COURSE • 7 hrs 27 mins,This course introduces students to the fundamental concepts of computer networking that is necessary knowledge for those that currently work or int...,https://img-c.udemycdn.com/course/480x270/5162266_cbdc_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImYyZjBmNTIxYzBlYmUxMmY3NzMyYjI3ZjM0OWJlZWI1IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI4ZDkzZGUyNWFlZmFlNzU2YmYzMGRhNmUxN2RiM2M3ZDQxODIwMDk2IiwiZXhwIjoxNzA3NTczMTUzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzUzLCJjaWQiOiI1MjUifQ.qiRbqOuFssl-06gjAVIuRpJ1CODtgXNIAotk240Hnr0
2012144,Create Stunning Images and Videos with Midjourney & AI Tools,COURSE • 4 hrs 52 mins,Generative Artificial Intelligence is a game-changer. It is now possible for absolutely anyone to start creating incredible graphi...,https://img-c.udemycdn.com/course/480x270/5145594_b44e.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjNmY2U0YjQ1N2U0MDg0YTI4ZjM5Y2RkZGIwYjVjYzA5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlNGI0YTFiZDQyOWM1NTRkNGYyMzhkMDAyNGVkNTU0Yjc0MWQzMjZmIiwiZXhwIjoxNzA3NTczMTU1LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzU1LCJjaWQiOiI1MjUifQ.xTd_VmYW1OQ2BDC1yvDo5MU-8cUU1t7hPK6MBNUkcR0
2012145,LPI Security Essentials (020-100) Complete Course & Exam,COURSE • 17 hrs 25 mins,** Taught by a Best Selling IT Certification Instructor **,https://img-c.udemycdn.com/course/480x270/5124126_b803_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjAwNTE5OTg3NzUyMzliYzkwMGI5YmVmYmE0YmIwYjI0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJkZTM0MjM2MGM4NTllMTRiNWJlOTZhZDQxNWM5NTM3YmJhYzAxOWM4IiwiZXhwIjoxNzA3NTczMTU3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzU3LCJjaWQiOiI1MjUifQ.aR6r3kl5nX96shOO2NPimEicWc5VLDy--KpE9jF9Mb0
2012146,Jetpack Compose Modern App development using latest tech,COURSE • 3 hrs 55 mins,"When learning to build an Android application, you start by learning the basics and then move to learn the libraries used in Andro...",https://img-c.udemycdn.com/course/480x270/5072102_c991.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjNlYTZkMGUxZjExN2JmYTI4NjAxNDk1NzY2NmRkNGY3IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJiZjU1MGQ2ODA4OTIxZDE2Y2QzMTJhNzAwNzkyMjM2NjU4ZmU0ODljIiwiZXhwIjoxNzA3NTczMTYwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzYwLCJjaWQiOiI1MjUifQ.cZdnr8tNeYvmSVndELl_qPolbg06Tr1pfxH4nG0RPKQ
2012147,Influencer Marketing with Dekker: Be Famous in 2 months!,COURSE • 6 hrs 15 mins,Becoming famous does not require luck or patience. It's science.,https://img-c.udemycdn.com/course/480x270/5030646_e023_5.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjVkZGRmNzk5OTY4ZGJmYjUzYTFiNjZmMTQzOGEwOWM2IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxYmVhZmViN2NlYTI1MTI2MjI5MDljZDdiNDk2M2NmY2VmYTg4YjVlIiwiZXhwIjoxNzA3NTczMTYyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzYyLCJjaWQiOiI1MjUifQ.GZoNQzz_qYg_P6XZnL8PqiIwiBRXkJ3ZZpbRobrLUAE
2012148,Figma for Mobile App Design: Ultimate Edition,COURSE • 9 hrs 37 mins,Learn to design outstanding mobile apps! Impressive prototypes that look like the real deal but without a...,https://img-c.udemycdn.com/course/480x270/5010162_f577.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjdjM2RmMzMwZTMyZTc4Mzk5NmU5ZGJmNGQ3NWYxYzIzIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2MGY1YzI3ZmJmZTc1YTc4OGZmMWRjNmY2MWFjNTU2MjdmOGViNjUxIiwiZXhwIjoxNzA3NTczMTY1LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MzY1LCJjaWQiOiI1MjUifQ.0YpCDtWFiJviTtV9x2f9B3_qAGkcL0l0acE2rJ1f9S4
